record_id,budget_allocated,expenditure,utilisation_ratio,state,district,financial_year,label,confidence_label,source_file
MPL-BR-2019-000244,161900.0,,,Bihar,Muzaffarpur,2019,,,synthetic_dataset.csv
MPL-RJ-2015-000245,1083800.0,1251483.3,1.1547179368887248,Rajasthan,Jaipur,,,,synthetic_dataset.csv
MPL-AP-2022-000246,526200.0,451448.26,0.8579404408969974,Andhra Pradesh,Chittoor,2022,,,synthetic_dataset.csv
MPL-BR-2019-000247,538400.0,522886.21,0.9711853826151561,Bihar,Nalanda,2020,,,synthetic_dataset.csv
MPL-WB-2018-000248,1242800.0,936605.55,0.7536253218538784,West Bengal,Murshidabad,2018,,,synthetic_dataset.csv
MPL-TN-2016-000249,601200.0,545212.24,0.9068733200266135,Tamil Nadu,Vellore,2016,,,synthetic_dataset.csv
MPL-WB-2019-000250,1290200.0,1176886.48,0.9121736784994574,West Bengal,Purba Bardhaman,2019,,,synthetic_dataset.csv
MPL-RJ-2015-000251,,205050.43,,Rajasthan,Alwar,2015,,,synthetic_dataset.csv
MPL-AP-2018-000252,265000.0,,,Andhra Pradesh,Chittoor,2018,,,synthetic_dataset.csv
MPL-WB-2019-000253,3104600.0,2830969.73,0.9118629549700444,West Bengal,Malda,2019,,,synthetic_dataset.csv
MPL-KA-2017-000254,1670700.0,1742147.6,1.0427650685341474,Karnataka,Belagavi,2017,,,synthetic_dataset.csv
MPL-MH-2022-000255,2145100.0,1849356.52,0.8621306792224139,Maharashtra,Amravati,2022,,,synthetic_dataset.csv
MPL-MP-2021-000256,2065600.0,1833076.01,0.8874302914407436,Madhya Pradesh,Satna,2021,,,synthetic_dataset.csv
MPL-GJ-2021-000257,274600.0,,,Gujarat,Kachchh,2021,,,synthetic_dataset.csv
MPL-UP-2020-000258,192700.0,180905.86,0.9387953295277633,Uttar Pradesh,Meerut,2020,,,synthetic_dataset.csv
MPL-UP-2019-000259,11217391.82,10263848.61,0.9149942138688706,Uttar Pradesh,Prayagraj,2019,,,synthetic_dataset.csv
MPL-BR-2021-000260,929500.0,870463.37,0.9364856051640666,Bihar,Nalanda,2021,,,synthetic_dataset.csv
MPL-MH-2017-000261,181600.0,,,Maharashtra,Nagpur,2017,,,synthetic_dataset.csv
MPL-GJ-2020-000262,923700.0,1039790.2,1.1256795496373282,Gujarat,Mehsana,2020,,,synthetic_dataset.csv
MPL-KA-2015-000263,366700.0,321576.35,0.8769466866648485,Karnataka,,2015,,,synthetic_dataset.csv
MPL-MH-2017-000264,1252500.0,,,Maharashtra,Pune,2017,,,synthetic_dataset.csv
MPL-OD-2022-000265,336300.0,320309.73,0.9524523639607493,Odisha,Balasore,2022,,,synthetic_dataset.csv
MPL-MH-2021-000266,2652300.0,2157177.27,0.8133232552878634,Maharashtra,Nashik,2021,,,synthetic_dataset.csv
MPL-KA-2021-000267,761600.0,,,NULL,Ballari,2021,,,synthetic_dataset.csv
MPL-MH-2022-000268,613100.0,,,Maharashtra,Nagpur,2022,,,synthetic_dataset.csv
MPL-UP-2015-000269,351400.0,327640.42,0.9323859419464997,Uttar Pradesh,Meerut,2015,,,synthetic_dataset.csv
MPL-UP-2020-000270,532000.0,,,Uttar Pradesh,Varanasi,2020,,,synthetic_dataset.csv
MPL-UP-2022-000271,600800.0,488513.59,0.8131051764314248,Uttar Pradesh,Kanpur Nagar,2023,,,synthetic_dataset.csv
MPL-MH-2016-000272,336500.0,,,Maharashtra,Chhatrapati Sambhajinagar,2016,,,synthetic_dataset.csv
MPL-UP-2017-000273,,584262.94,,Uttar Pradesh,Kanpur Nagar,2017,,,synthetic_dataset.csv
MPL-BR-2019-000274,205200.0,171250.66,0.834554873294347,Bihar,Nalanda,2019,,,synthetic_dataset.csv
MPL-MP-2018-000275,313000.0,,,Madhya Pradesh,-,2018,,,synthetic_dataset.csv
MPL-TN-2019-000276,1094600.0,1110946.82,1.0149340581034167,Tamil Nadu,Erode,2019,,,synthetic_dataset.csv
MPL-KA-2020-000277,,2420013.26,,Karnataka,Hassan,2020,,,synthetic_dataset.csv
MPL-BR-2017-000278,283900.0,220264.75,0.7758532934131737,Bihar,Patna,2017,,,synthetic_dataset.csv
MPL-AP-2021-000279,1041000.0,929116.94,0.8925234774255523,Andhra Pradesh,Nellore,2021,,,synthetic_dataset.csv
MPL-AP-2017-000280,2252800.0,2232689.96,0.9910733132102273,Andhra Pradesh,Visakhapatnam,2017,,,synthetic_dataset.csv
MPL-UP-2018-000281,462500.0,445534.87,0.9633186378378378,Uttar Pradesh,Gorakhpur,2018,,,synthetic_dataset.csv
MPL-MH-2021-000282,757300.0,651397.17,0.8601573616796514,Maharashtra,Chhatrapati Sambhajinagar,2021,,,synthetic_dataset.csv
MPL-MH-2016-000283,,214531.77,,Maharashtra,Amravati,2016,,,synthetic_dataset.csv
MPL-KA-2021-000284,833000.0,,,Karnataka,Belagavi,2021,,,synthetic_dataset.csv
MPL-BR-2020-000285,243700.0,199879.54,0.8201868691013542,Bihar,Purnia,2020,,,synthetic_dataset.csv
MPL-WB-2018-000286,620500.0,666814.81,1.0746411120064465,West Bengal,Murshidabad,2018,,,synthetic_dataset.csv
MPL-UP-2016-000287,1518200.0,1589465.25,1.0469406204716112,Uttar Pradesh,Gorakhpur,2016,,,synthetic_dataset.csv
MPL-TN-2016-000288,443200.0,371181.6,0.8375036101083032,Tamil Nadu,Vellore,2016,,,synthetic_dataset.csv
MPL-BR-2020-000289,206200.0,202231.05,0.9807519398642095,Bihar,Gaya,2020,,,synthetic_dataset.csv
MPL-UP-2018-000290,1913100.0,1518139.64,0.7935495478542679,Uttar Pradesh,Meerut,2018,,,synthetic_dataset.csv
MPL-AP-2016-000291,163300.0,,,Andhra Pradesh,Guntur,2016,,,synthetic_dataset.csv
MPL-UP-2016-000292,77900.0,77444.0,0.9941463414634146,Uttar Pradesh,Kanpur Nagar,2016,,,synthetic_dataset.csv
MPL-OD-2017-000293,787600.0,749187.9,0.9512289233113256,Odisha,NULL,2017,,,synthetic_dataset.csv
MPL-UP-2015-000294,608800.0,,,Uttar Pradesh,,2015,,,synthetic_dataset.csv
MPL-AP-2019-000295,1090300.0,1132054.43,1.0382962762542418,Andhra Pradesh,Kurnool,2019,,,synthetic_dataset.csv
MPL-OD-2016-000296,770200.0,741630.25,0.9629060633601662,Odisha,Cuttack,2016,,,synthetic_dataset.csv
MPL-PB-2021-000297,2248200.0,2206817.95,0.9815932523796816,Punjab,Bathinda,2021,,,synthetic_dataset.csv
MPL-GJ-2016-000298,269500.0,282297.59,1.0474864192949909,Gujarat,Bhavnagar,2016,,,synthetic_dataset.csv
MPL-GJ-2020-000299,340600.0,337171.25,0.9899332061068702,Gujarat,NULL,2020,,,synthetic_dataset.csv
MPL-RJ-2021-000300,836800.0,673916.77,0.8053498685468451,Rajasthan,Ajmer,2021,,,synthetic_dataset.csv
MPL-GJ-2022-000301,611700.0,637932.64,1.0428848128167403,Gujarat,Rajkot,2022,,,synthetic_dataset.csv
MPL-MH-2019-000302,292600.0,249475.42,0.8526159261790841,Maharashtra,Pune,2019,,,synthetic_dataset.csv
MPL-BR-2017-000303,,4070.22,,Bihar,Muzaffarpur,2017,,,synthetic_dataset.csv
MPL-BR-2017-000304,,,,Bihar,Gaya,2017,,,synthetic_dataset.csv
MPL-AP-2015-000305,278100.0,-221528.04,-0.7965769147788565,Andhra Pradesh,Anantapur,2015,,,synthetic_dataset.csv
MPL-WB-2015-000306,175600.0,149606.18,0.8519714123006833,West Bengal,Malda,,,,synthetic_dataset.csv
MPL-TN-2015-000307,5678929.01,4656571.44,0.8199735252545446,Tamil Nadu,Erode,2015,,,synthetic_dataset.csv
MPL-RJ-2015-000308,,,,Rajasthan,Bikaner,1972,,,synthetic_dataset.csv
MPL-KA-2018-000309,344600.0,316528.73,0.9185395531050493,Karnataka,Mysuru,2019,,,synthetic_dataset.csv
MPL-MH-2021-000310,,,,Maharashtra,Pune,2021,,,synthetic_dataset.csv
MPL-WB-2021-000311,874700.0,977893.74,1.1179761518234823,,Purulia,2021,,,synthetic_dataset.csv
MPL-WB-2022-000312,547300.0,539426.25,0.9856134661063403,,Purba Bardhaman,2022,,,synthetic_dataset.csv
MPL-MH-2017-000313,,102482.71,,-,Amravati,2017,,,synthetic_dataset.csv
MPL-TN-2016-000314,651700.0,528694.35,0.8112541813717968,Tamil Nadu,Thanjavur,2016,,,synthetic_dataset.csv
MPL-TN-2017-000315,577300.0,638691.02,1.1063416248051274,Tamil Nadu,Thanjavur,2017,,,synthetic_dataset.csv
MPL-TN-2015-000316,814000.0,731268.69,0.898364484029484,,Coimbatore,2015,,,synthetic_dataset.csv
MPL-TN-2018-000317,222400.0,256250.44,1.1522052158273381,,Vellore,2018,,,synthetic_dataset.csv
MPL-MP-2020-000318,476600.0,397038.76,0.8330649601342845,Madhya Pradesh,Indore,2020,,,synthetic_dataset.csv
MPL-KA-2020-000319,2041600.0,2117353.06,1.0371047511755487,Karnataka,Vijayapura,2021,,,synthetic_dataset.csv
MPL-OD-2020-000320,977900.0,792105.86,0.8100070150322118,Odisha,Bolangir,2020,,,synthetic_dataset.csv
MPL-OD-2020-000321,369700.0,302004.23,0.8168899918853124,Odisha,Sambalpur,2020,,,synthetic_dataset.csv
MPL-WB-2020-000322,892600.0,,,West Bengal,Purulia,2020,,,synthetic_dataset.csv
MPL-TN-2015-000323,,,,Tamil Nadu,Coimbatore,2015,,,synthetic_dataset.csv
MPL-BR-2019-000324,149400.0,142653.49,0.9548426372155288,Bihar,Muzaffarpur,2019,,,synthetic_dataset.csv
MPL-AP-2019-000325,339200.0,275678.62,0.8127317806603773,Andhra Pradesh,Visakhapatnam,2019,,,synthetic_dataset.csv
MPL-RJ-2022-000326,295700.0,276022.23,0.9334536016232667,Rajasthan,Alwar,2022,,,synthetic_dataset.csv
MPL-GJ-2022-000327,2247100.0,2546362.2,1.1331770726714432,Gujarat,Junagadh,2022,,,synthetic_dataset.csv
MPL-BR-2017-000328,373400.0,357830.17,0.9583025441885377,Bihar,Muzaffarpur,1971,,,synthetic_dataset.csv
MPL-RJ-2019-000329,,104846.91,,Rajasthan,Bikaner,2019,,,synthetic_dataset.csv
MPL-KA-2020-000330,362700.0,323015.4,0.8905856079404467,Karnataka,Ballari,2020,,,synthetic_dataset.csv
MPL-MP-2020-000331,,368593.41,,Madhya Pradesh,Rewa,2020,,,synthetic_dataset.csv
MPL-MH-2018-000332,757700.0,708252.5,0.9347400026395671,Maharashtra,Kolhapur,2018,,,synthetic_dataset.csv
MPL-PB-2020-015814,1117600.0,1084431.17,0.9703213761632068,Madhya Pradesh,Jabalpur,2016,,,synthetic_dataset.csv
MPL-AP-2021-000334,299400.0,302321.55,1.009758016032064,Andhra Pradesh,Anantapur,2021,,,synthetic_dataset.csv
MPL-UP-2018-000335,,1009901.23,,Uttar Pradesh,Jhansi,2018,,,synthetic_dataset.csv
MPL-RJ-2015-000336,176700.0,174933.67,0.9900037917374082,Rajasthan,Jodhpur,2015,,,synthetic_dataset.csv
MPL-UP-2016-000337,948700.0,723286.8,0.7623978075260884,Uttar Pradesh,Bareilly,2016,,,synthetic_dataset.csv
MPL-MP-2022-000338,,2273315.99,,Madhya Pradesh,Sagar,2022,,,synthetic_dataset.csv
MPL-UP-2015-000339,,639013.73,,Uttar Pradesh,Bareilly,2015,,,synthetic_dataset.csv
MPL-OD-2018-000340,855000.0,780672.86,0.9130676725146198,Odisha,Koraput,2018,,,synthetic_dataset.csv
MPL-MH-2015-000341,567500.0,557065.25,0.9816127753303965,Maharashtra,Pune,2015,,,synthetic_dataset.csv
MPL-PB-2015-000342,1e+300,166439.14,1.6643914e-295,Punjab,Ludhiana,,,,synthetic_dataset.csv
MPL-GJ-2020-000343,,,,Gujarat,,2020,,,synthetic_dataset.csv
MPL-BR-2022-000344,669000.0,,,,Nalanda,2022,,,synthetic_dataset.csv
MPL-GJ-2015-000345,326600.0,310262.35,0.9499765768524188,Gujarat,Rajkot,2015,,,synthetic_dataset.csv
MPL-GJ-2019-000346,185700.0,139745.06,0.7525312870220786,Gujarat,Vadodara,2019,,,synthetic_dataset.csv
MPL-OD-2020-000347,201300.0,192534.08,0.9564534525583706,Odisha,Puri,2020,,,synthetic_dataset.csv
MPL-KA-2022-000348,,537745.32,,Karnataka,Kalaburagi,2022,,,synthetic_dataset.csv
MPL-BR-2018-000349,254500.0,,,,Saran,2018,,,synthetic_dataset.csv
MPL-UP-2017-000350,874800.0,,,Uttar Pradesh,Bareilly,2017,,,synthetic_dataset.csv
MPL-RJ-2016-000351,,1201575.23,,Rajasthan,Jodhpur,2016,,,synthetic_dataset.csv
MPL-MH-2018-000352,156000.0,136273.76,0.8735497435897437,,Nashik,2018,,,synthetic_dataset.csv
MPL-BR-2020-000353,1058000.0,1052895.0,0.9951748582230624,Bihar,Purnia,2020,,,synthetic_dataset.csv
MPL-BR-2015-000354,591600.0,554325.02,0.9369929344151454,Bihar,-,2015,,,synthetic_dataset.csv
MPL-WB-2021-000355,739700.0,579367.09,0.7832460321752062,West Bengal,Bankura,2021,,,synthetic_dataset.csv
MPL-BR-2021-000356,656300.0,655325.24,0.9985147645893646,Bihar,Gaya,2021,,,synthetic_dataset.csv
MPL-GJ-2016-000357,216100.0,213108.4,0.986156409069875,Gujarat,Ahmedabad,2017,,,synthetic_dataset.csv
MPL-GJ-2017-000358,733200.0,682323.85,0.9306108156028369,Gujarat,Bhavnagar,2017,,,synthetic_dataset.csv
MPL-WB-2019-000359,830300.0,790293.4,0.9518166927616525,West Bengal,Jalpaiguri,2019,,,synthetic_dataset.csv
MPL-BR-2019-000360,227800.0,,,Bihar,Nalanda,2019,,,synthetic_dataset.csv
MPL-OD-2020-000361,1325300.0,1432670.18,1.0810157549234136,Odisha,Mayurbhanj,2020,,,synthetic_dataset.csv
MPL-UP-2021-000362,1160500.0,910492.63,0.7845692632485998,Uttar Pradesh,Jhansi,2021,,,synthetic_dataset.csv
MPL-UP-2015-000363,321500.0,297440.19,0.9251638880248834,Uttar Pradesh,Jhansi,2015,,,synthetic_dataset.csv
MPL-UP-2019-000364,264700.0,246741.68,0.9321559501322252,Uttar Pradesh,Bareilly,2019,,,synthetic_dataset.csv
MPL-RJ-2019-000365,1123400.0,,,Rajasthan,Alwar,2019,,,synthetic_dataset.csv
MPL-WB-2015-000366,1196100.0,,,West Bengal,NULL,2015,,,synthetic_dataset.csv
MPL-GJ-2021-000367,1141200.0,948442.02,0.8310918506834911,Gujarat,Surat,2021,,,synthetic_dataset.csv
MPL-RJ-2017-000368,1109500.0,969731.21,0.8740254258675079,Rajasthan,Barmer,2017,,,synthetic_dataset.csv
MPL-TN-2021-000369,682700.0,568775.01,0.8331258385821005,Tamil Nadu,Madurai,2021,,,synthetic_dataset.csv
MPL-OD-2020-000370,1035600.0,944499.64,0.9120313248358439,Odisha,Cuttack,2020,,,synthetic_dataset.csv
MPL-GJ-2018-000371,130900.0,140326.17,1.0720104660045837,Gujarat,Ahmedabad,2018,,,synthetic_dataset.csv
MPL-KA-2017-000372,667000.0,655267.72,0.9824103748125936,Karnataka,Tumakuru,2017,,,synthetic_dataset.csv
MPL-TN-2021-000373,216400.0,,,Tamil Nadu,Thanjavur,2021,,,synthetic_dataset.csv
MPL-KA-2019-000374,131000.0,118485.78,0.9044716030534351,Karnataka,Hassan,2019,,,synthetic_dataset.csv
MPL-MH-2017-000375,334900.0,310528.11,0.9272263660794267,Maharashtra,Nagpur,2017,,,synthetic_dataset.csv
MPL-MH-2018-000376,42786.46,36951.7,0.8636306906437223,Maharashtra,Nagpur,2018,,,synthetic_dataset.csv
MPL-OD-2017-000377,548000.0,484730.01,0.8845438138686131,Odisha,Koraput,2017,,,synthetic_dataset.csv
MPL-WB-2018-000378,449500.0,476165.5,1.0593225806451614,West Bengal,Nadia,2018,,,synthetic_dataset.csv
MPL-TN-2018-000379,122500.0,93160.8,0.7604963265306123,Tamil Nadu,Erode,2018,,,synthetic_dataset.csv
MPL-MP-2020-000380,130700.0,127094.56,0.9724143840856924,Madhya Pradesh,Rewa,2020,,,synthetic_dataset.csv
MPL-BR-2020-000381,84000.0,62886.08,0.7486438095238095,Bihar,Bhagalpur,2020,,,synthetic_dataset.csv
MPL-OD-2021-000382,1014800.0,973658.19,0.9594582085139929,Odisha,Koraput,2021,,,synthetic_dataset.csv
MPL-GJ-2015-000383,,1791076.3,,Gujarat,Rajkot,2015,,,synthetic_dataset.csv
MPL-WB-2016-000384,-1045500.0,1039477.42,-0.9942395217599235,West Bengal,Purulia,2016,,,synthetic_dataset.csv
MPL-TN-2018-000385,140600.0,158368.99,1.1263797297297298,Tamil Nadu,Vellore,2018,,,synthetic_dataset.csv
MPL-PB-2021-000386,15274174.06,14122884.82,0.9246251067011868,Punjab,Hoshiarpur,2021,,,synthetic_dataset.csv
MPL-MP-2020-000387,1343500.0,1428738.4,1.0634450316337922,Madhya Pradesh,Ujjain,2020,,,synthetic_dataset.csv
MPL-OD-2022-000388,,,,Odisha,Bolangir,2022,,,synthetic_dataset.csv
MPL-UP-2019-000389,724600.0,707201.49,0.9759888076179961,Uttar Pradesh,Jhansi,,,,synthetic_dataset.csv
MPL-AP-2016-000390,14893.09,,,Andhra Pradesh,Visakhapatnam,2016,,,synthetic_dataset.csv
MPL-RJ-2019-000391,853600.0,888606.52,1.041010449859419,,Bikaner,2019,,,synthetic_dataset.csv
MPL-UP-2020-000392,3716475.79,3614817.95,0.9726467100166419,Uttar Pradesh,Jhansi,2020,,,synthetic_dataset.csv
MPL-BR-2016-000393,713500.0,,,Bihar,Saran,2016,,,synthetic_dataset.csv
MPL-MP-2017-000394,133500.0,111890.89,0.8381340074906367,Madhya Pradesh,Indore,2017,,,synthetic_dataset.csv
MPL-UP-2015-000395,2298500.0,2010117.36,0.8745344180987601,Uttar Pradesh,Lucknow,2015,,,synthetic_dataset.csv
MPL-WB-2022-000396,1473700.0,1242719.13,0.8432646603786387,West Bengal,Malda,2022,,,synthetic_dataset.csv
MPL-GJ-2017-000397,,664311.58,,Gujarat,Mehsana,2017,,,synthetic_dataset.csv
MPL-KA-2021-000398,840200.0,829784.06,0.9876030230897406,Karnataka,Vijayapura,2021,,,synthetic_dataset.csv
MPL-WB-2019-000399,1255300.0,1139334.71,0.9076194614833107,West Bengal,Malda,2019,,,synthetic_dataset.csv
MPL-WB-2021-000400,1835800.0,1747288.43,0.9517858317899553,West Bengal,N/A,2021,,,synthetic_dataset.csv
MPL-KA-2020-000401,536700.0,,,Karnataka,Shivamogga,2020,,,synthetic_dataset.csv
MPL-OD-2015-000402,159900.0,165374.7,1.0342382739212008,Odisha,Balasore,2015,,,synthetic_dataset.csv
MPL-GJ-2015-000403,558100.0,568149.46,1.0180065579645223,,Rajkot,2015,,,synthetic_dataset.csv
MPL-UP-2021-000404,311700.0,,,Uttar Pradesh,Meerut,2021,,,synthetic_dataset.csv
MPL-PB-2018-000405,1391300.0,1149301.86,0.8260632933227917,Punjab,Ferozepur,2018,,,synthetic_dataset.csv
MPL-AP-2016-000406,554700.0,451866.89,0.8146149089597982,Andhra Pradesh,Nellore,,,,synthetic_dataset.csv
MPL-KA-2019-000407,208700.0,166590.42,0.7982291327264016,Karnataka,Ballari,1980,,,synthetic_dataset.csv
MPL-AP-2021-000408,753300.0,793102.61,1.0528376609584496,Andhra Pradesh,Guntur,2021,,,synthetic_dataset.csv
MPL-UP-2020-000409,221900.0,175241.61,0.7897323569175304,Uttar Pradesh,Meerut,2020,,,synthetic_dataset.csv
MPL-PB-2018-000410,1001700.0,887351.47,0.8858455325945892,Punjab,Ferozepur,2018,,,synthetic_dataset.csv
MPL-RJ-2018-000411,709000.0,547481.78,0.772188688293371,Rajasthan,Bhilwara,2018,,,synthetic_dataset.csv
MPL-RJ-2021-000412,2098300.0,1967504.18,0.9376658151837202,Rajasthan,Alwar,2021,,,synthetic_dataset.csv
MPL-UP-2022-000413,112800.0,,,Uttar Pradesh,Bareilly,2022,,,synthetic_dataset.csv
MPL-OD-2021-000414,623800.0,609100.61,0.9764357326066047,Odisha,Cuttack,2021,,,synthetic_dataset.csv
MPL-UP-2017-000415,718200.0,660904.31,0.9202232108047899,Uttar Pradesh,Varanasi,2017,,,synthetic_dataset.csv
MPL-KA-2015-000416,314600.0,256592.37,0.8156146535282899,Karnataka,Belagavi,2015,,,synthetic_dataset.csv
MPL-MH-2020-000417,1493300.0,,,Maharashtra,Pune,2020,,,synthetic_dataset.csv
MPL-GJ-2019-000418,335900.0,314461.66,0.9361764215540339,Gujarat,Surat,2019,,,synthetic_dataset.csv
MPL-MH-2017-000419,,2479246.08,,Maharashtra,Solapur,2017,,,synthetic_dataset.csv
MPL-OD-2019-000420,1203900.0,1013586.35,0.8419190547387656,Odisha,,2019,,,synthetic_dataset.csv
MPL-RJ-2015-000421,326000.0,316257.45,0.9701148773006135,Rajasthan,Alwar,2015,,,synthetic_dataset.csv
MPL-UP-2017-000422,1672900.0,,,Uttar Pradesh,Gorakhpur,2017,,,synthetic_dataset.csv
MPL-UP-2021-000423,593100.0,502019.74,0.8464335525206542,Uttar Pradesh,Lucknow,1994,,,synthetic_dataset.csv
MPL-UP-2022-000424,,556220.01,,Uttar Pradesh,Kanpur Nagar,2022,,,synthetic_dataset.csv
MPL-RJ-2022-000425,164200.0,164982.91,1.0047680267965895,Rajasthan,Jaipur,2022,,,synthetic_dataset.csv
MPL-GJ-2015-000426,,1215941.14,,Gujarat,Bhavnagar,2015,,,synthetic_dataset.csv
MPL-MH-2017-000427,124100.0,102951.26,0.8295830781627719,Maharashtra,Amravati,2017,,,synthetic_dataset.csv
MPL-AP-2022-000428,,993499.48,,Andhra Pradesh,Visakhapatnam,2022,,,synthetic_dataset.csv
MPL-UP-2020-000429,175400.0,148099.72,0.8443541619156214,Uttar Pradesh,Kanpur Nagar,2020,,,synthetic_dataset.csv
MPL-GJ-2018-000430,553500.0,555362.75,1.0033654019873532,Gujarat,Bhavnagar,2018,,,synthetic_dataset.csv
MPL-OD-2015-000431,1382300.0,1445199.7,1.0455036533314042,Odisha,Mayurbhanj,2015,,,synthetic_dataset.csv
MPL-GJ-2016-000432,,,,Gujarat,Surat,2016,,,synthetic_dataset.csv
MPL-MP-2019-000433,,92411.4,,Madhya Pradesh,Jabalpur,2019,,,synthetic_dataset.csv
MPL-AP-2020-000434,,,,Andhra Pradesh,Guntur,2020,,,synthetic_dataset.csv
MPL-UP-2019-000435,918800.0,736494.41,0.8015829451458424,Uttar Pradesh,Gorakhpur,2019,,,synthetic_dataset.csv
MPL-MH-2019-000436,,,,Maharashtra,Kolhapur,2019,,,synthetic_dataset.csv
MPL-UP-2020-000437,430100.0,407974.55,0.9485574285049988,Uttar Pradesh,Jhansi,2020,,,synthetic_dataset.csv
MPL-BR-2016-000438,777000.0,840354.06,1.0815367567567569,Bihar,Patna,2016,,,synthetic_dataset.csv
MPL-MP-2018-000439,1595100.0,1563756.46,0.9803501097109899,Madhya Pradesh,Satna,2018,,,synthetic_dataset.csv
MPL-RJ-2017-000440,1193700.0,1311841.52,1.0989708637010975,Rajasthan,Udaipur,1979,,,synthetic_dataset.csv
MPL-AP-2017-000441,,701301.46,,Andhra Pradesh,Visakhapatnam,2017,,,synthetic_dataset.csv
MPL-MH-2017-000442,96200.0,,,Maharashtra,Nagpur,,,,synthetic_dataset.csv
MPL-MP-2017-000443,223600.0,233423.72,1.0439343470483005,,Rewa,2018,,,synthetic_dataset.csv
MPL-MH-2019-000444,957100.0,942273.88,0.9845093302685195,Maharashtra,Solapur,2019,,,synthetic_dataset.csv
MPL-KA-2019-000445,347000.0,294164.14,0.8477352737752162,Karnataka,Tumakuru,2019,,,synthetic_dataset.csv
MPL-MP-2017-000446,,1054238.05,,Madhya Pradesh,-,,,,synthetic_dataset.csv
MPL-PB-2020-000447,1812800.0,1800128.13,0.9930097804501323,Punjab,Bathinda,2020,,,synthetic_dataset.csv
MPL-RJ-2017-000448,7296223.21,,,Rajasthan,Jaipur,2017,,,synthetic_dataset.csv
MPL-UP-2017-000449,2165000.0,,,,Kanpur Nagar,2017,,,synthetic_dataset.csv
MPL-RJ-2015-000450,26148466.25,,,Rajasthan,Jodhpur,2015,,,synthetic_dataset.csv
MPL-UP-2016-000451,192300.0,1e+300,5.200208008320333e+294,Uttar Pradesh,Gorakhpur,2016,,,synthetic_dataset.csv
MPL-AP-2022-000452,134000.0,137879.77,1.0289535074626865,Andhra Pradesh,NULL,2022,,,synthetic_dataset.csv
MPL-MP-2019-000453,804200.0,,,Madhya Pradesh,Ujjain,2019,,,synthetic_dataset.csv
MPL-MH-2015-000454,877000.0,976712.85,1.1136976624857469,Maharashtra,Chhatrapati Sambhajinagar,2015,,,synthetic_dataset.csv
MPL-UP-2021-000455,1182900.0,1119079.59,0.9460475019021051,Uttar Pradesh,Bareilly,2020,,,synthetic_dataset.csv
MPL-MH-2018-000456,245400.0,190218.43,0.7751362265688672,Maharashtra,Chhatrapati Sambhajinagar,2018,,,synthetic_dataset.csv
MPL-PB-2016-000457,,263197.23,,Punjab,,2016,,,synthetic_dataset.csv
MPL-WB-2020-000458,575100.0,527188.08,0.9166894105372978,West Bengal,Malda,2020,,,synthetic_dataset.csv
MPL-GJ-2016-000459,927500.0,1022917.44,1.1028759460916442,Gujarat,Rajkot,2016,,,synthetic_dataset.csv
MPL-RJ-2017-000460,832100.0,705457.25,0.8478034491046749,Rajasthan,Bikaner,2017,,,synthetic_dataset.csv
MPL-BR-2020-000461,596500.0,,,Bihar,Purnia,2020,,,synthetic_dataset.csv
MPL-MH-2021-000462,503500.0,415731.85,0.8256839126117179,Maharashtra,Pune,2021,,,synthetic_dataset.csv
MPL-OD-2020-000463,233800.0,252398.19,1.0795474337040205,Odisha,Puri,2020,,,synthetic_dataset.csv
MPL-KA-2021-000464,641700.0,498093.55,0.7762093657472339,NA,Shivamogga,2021,,,synthetic_dataset.csv
MPL-BR-2022-000465,495200.0,,,Bihar,Saran,2022,,,synthetic_dataset.csv
MPL-MP-2018-000466,219100.0,201470.3,0.9195358283888635,Madhya Pradesh,Gwalior,2018,,,synthetic_dataset.csv
MPL-RJ-2015-000467,639700.0,553815.11,0.8657419259027669,Rajasthan,Ajmer,2015,,,synthetic_dataset.csv
MPL-OD-2019-000468,777600.0,,,Odisha,Puri,2019,,,synthetic_dataset.csv
MPL-MH-2018-000469,1158100.0,,,NA,Nagpur,2018,,,synthetic_dataset.csv
MPL-BR-2021-000470,14592437.83,13143671.81,0.9007180269069545,Bihar,Patna,2021,,,synthetic_dataset.csv
MPL-TN-2016-000471,,,,Tamil Nadu,Tirunelveli,2016,,,synthetic_dataset.csv
MPL-WB-2022-000472,884700.0,747223.83,0.844607019328586,West Bengal,Bankura,2022,,,synthetic_dataset.csv
MPL-UP-2020-000473,2857100.0,,,Uttar Pradesh,Jhansi,2020,,,synthetic_dataset.csv
